drug_A,drug_B,DDI
DB00683,DB00834,72
DB00946,DB04855,72
DB09128,DB01254,72
DB09053,DB00813,72
DB05351,DB09063,72
DB06772,DB05521,72
DB00502,DB02703,72
DB04572,DB00834,72
DB00232,DB00340,72
DB00924,DB04876,72
DB00997,DB00448,72
DB00997,DB00440,72
DB01100,DB09073,72
DB09053,DB06730,72
DB00620,DB00977,72
DB01268,DB09330,72
DB00679,DB11994,72
DB00227,DB08882,72
DB00370,DB09063,72
DB00370,DB09065,72
DB00956,DB00834,72
DB00872,DB00518,72
DB09083,DB09054,72
DB01095,DB09102,72
DB00540,DB12598,72
DB00683,DB01076,72
DB09039,DB00268,72
DB00554,DB05812,72
DB09071,DB00224,72
DB09039,DB00263,72
DB09039,DB00264,72
DB08865,DB01264,72
DB08865,DB01263,72
DB09289,DB00542,72
DB00613,DB06729,72
DB00337,DB09048,72
DB09027,DB00834,72
DB09027,DB00836,72
DB01356,DB08991,72
DB00404,DB00519,72
DB06772,DB08873,72
DB01140,DB01032,72
DB00613,DB01182,72
DB01435,DB09048,72
DB06207,DB00623,72
DB00709,DB09291,72
DB01590,DB12070,72
DB01590,DB00027,72
DB09053,DB00921,72
DB00203,DB01118,72
DB00296,DB00537,72
DB01045,DB04794,72
DB09063,DB00582,72
DB00596,DB00255,72
DB09053,DB01030,72
DB00712,DB00834,72
DB01590,DB00790,72
DB01590,DB00796,72
DB00091,DB00819,72
DB00997,DB00802,72
DB00822,DB00834,72
DB00458,DB00790,72
DB00502,DB09073,72
DB00813,DB09183,72
DB05109,DB01211,72
DB08439,DB08933,72
DB00420,DB08820,72
DB08899,DB09280,72
DB00932,DB06603,72
DB08439,DB09330,72
DB06414,DB00793,72
DB06770,DB09330,72
DB01238,DB01263,72
DB00425,DB08820,72
DB08905,DB08873,72
DB01184,DB00238,72
DB01238,DB09073,72
DB00568,DB00834,72
DB06616,DB00234,72
DB01030,DB00196,72
DB01030,DB00199,72
DB00358,DB09048,72
DB00344,DB00677,72
DB00663,DB01232,72
DB00243,DB01244,72
DB00243,DB01243,72
DB00240,DB08933,72
DB00390,DB06605,72
DB00458,DB04898,72
DB09289,DB00932,72
DB00829,DB00822,72
DB01029,DB01609,72
DB06589,DB00276,72
DB06228,DB09048,72
DB00180,DB01357,72
DB00390,DB01076,72
DB01030,DB00224,72
DB01030,DB00227,72
DB01030,DB00220,72
DB00862,DB00976,72
DB06786,DB08873,72
DB00872,DB00458,72
DB00672,DB00501,72
DB00872,DB00451,72
DB00872,DB00455,72
DB00872,DB00454,72
DB01220,DB09041,72
DB01012,DB08881,72
DB01238,DB00285,72
DB08895,DB00582,72
DB01220,DB00199,72
DB01238,DB00283,72
DB01238,DB00289,72
DB00295,DB09330,72
DB00636,DB08820,72
DB00223,DB01118,72
DB00774,DB01116,72
DB06616,DB00537,72
DB00390,DB00389,72
DB01142,DB09330,72
DB08828,DB09073,72
DB00758,DB09048,72
DB08860,DB00615,72
DB06212,DB01248,72
DB01320,DB00842,72
DB06616,DB11363,72
DB06176,DB01232,72
DB00889,DB08933,72
DB00512,DB07615,72
DB00396,DB01264,72
DB00808,DB00209,72
DB00615,DB00239,72
DB06292,DB06603,72
DB01232,DB00448,72
DB00696,DB08865,72
DB09034,DB00834,72
DB00334,DB08881,72
DB09262,DB02703,72
DB01126,DB09073,72
DB01200,DB02703,72
DB00637,DB01263,72
DB00637,DB01264,72
DB00759,DB09073,72
DB06698,DB00805,72
DB00637,DB09073,72
DB00934,DB01264,72
DB05109,DB09063,72
DB05109,DB09065,72
DB09270,DB08881,72
DB00332,DB02703,72
DB00661,DB00834,72
DB00872,DB06145,72
DB00872,DB06144,72
DB00872,DB06148,72
DB09079,DB00845,72
DB00808,DB00979,72
DB01138,DB09118,72
DB09049,DB00468,72
DB00195,DB06603,72
DB00443,DB09054,72
DB00675,DB02703,72
DB08864,DB01435,72
DB06616,DB04946,72
DB00783,DB08820,72
DB00264,DB02701,72
DB00377,DB08933,72
DB06626,DB08933,72
DB08864,DB01384,72
DB08864,DB01380,72
DB00613,DB01007,72
DB00818,DB05812,72
DB00808,DB00387,72
DB06237,DB00203,72
DB06237,DB00208,72
DB00628,DB09063,72
DB06589,DB11613,72
DB01198,DB09118,72
DB01590,DB04855,72
DB09026,DB01254,72
DB00541,DB09102,72
DB01261,DB09118,72
DB00331,DB01156,72
DB00252,DB04920,72
DB00541,DB00468,72
DB01410,DB09073,72
DB01435,DB01032,72
DB09241,DB01103,72
DB06144,DB00834,72
DB01198,DB01232,72
DB00571,DB00834,72
DB00468,DB01321,72
DB00243,DB06772,72
DB06207,DB00358,72
DB01274,DB00834,72
DB00346,DB01211,72
DB00865,DB09330,72
DB00764,DB01263,72
DB00764,DB01264,72
DB00243,DB11613,72
DB01062,DB01254,72
DB09270,DB01166,72
DB08860,DB01200,72
DB08860,DB01201,72
DB08860,DB01204,72
DB08860,DB01206,72
DB00402,DB09330,72
DB08820,DB04868,72
DB08899,DB09048,72
DB00359,DB05812,72
DB00679,DB00792,72
DB00248,DB00006,72
DB11921,DB02703,72
DB06616,DB00678,72
DB00321,DB00790,72
DB00220,DB09118,72
DB06616,DB00672,72
DB06616,DB00675,72
DB01156,DB02703,72
DB01076,DB00178,72
DB00508,DB00440,72
DB00688,DB09118,72
DB06698,DB01367,72
DB00204,DB00400,72
DB01411,DB01211,72
DB06589,DB12332,72
DB00310,DB00332,72
DB09270,DB00780,72
DB06616,DB01071,72
DB06616,DB01076,72
DB08827,DB00196,72
DB08827,DB00199,72
DB01356,DB00519,72
DB01037,DB09118,72
DB00946,DB00544,72
DB06789,DB08933,72
DB06218,DB09054,72
DB09039,DB00188,72
DB01418,DB01263,72
DB09026,DB08933,72
DB01115,DB00501,72
DB01030,DB00421,72
DB12161,DB02703,72
DB00872,DB01095,72
DB01118,DB08933,72
DB00285,DB09330,72
DB00598,DB09065,72
DB00227,DB00819,72
DB08827,DB01319,72
DB09027,DB00317,72
DB00227,DB06412,72
DB06414,DB02513,72
DB01156,DB00834,72
DB00613,DB01685,72
DB01062,DB08933,72
DB12332,DB09073,72
DB09027,DB01196,72
DB01184,DB02703,72
DB00864,DB01321,72
DB01177,DB09065,72
DB00625,DB00705,72
DB01177,DB09063,72
DB00443,DB04573,72
DB00443,DB04575,72
DB00586,DB09048,72
DB01254,DB09054,72
DB00454,DB09073,72
DB08864,DB00175,72
DB08864,DB00176,72
DB06777,DB09118,72
DB09053,DB00224,72
DB09053,DB00227,72
DB09053,DB00220,72
DB01590,DB00635,72
DB00956,DB09048,72
DB01325,DB00782,72
DB08864,DB00289,72
DB00613,DB01029,72
DB06813,DB00735,72
DB09167,DB00285,72
DB08864,DB00283,72
DB08864,DB00281,72
DB08864,DB00285,72
DB00736,DB01254,72
DB00688,DB00243,72
DB00822,DB08820,72
DB01166,DB00898,72
DB09054,DB00220,72
DB00444,DB00834,72
DB09054,DB00224,72
DB00641,DB00834,72
DB00170,DB08881,72
DB04868,DB00224,72
DB04868,DB00220,72
DB08864,DB00829,72
DB00502,DB08881,72
DB00175,DB01138,72
DB00813,DB09065,72
DB04844,DB09167,72
DB00813,DB09063,72
DB00543,DB01012,72
DB00281,DB01214,72
DB00959,DB09073,72
DB00959,DB09070,72
DB04868,DB09063,72
DB04868,DB09065,72
DB00933,DB01117,72
DB00602,DB00207,72
DB09049,DB00661,72
DB00511,DB00207,72
DB09049,DB00669,72
DB00679,DB00363,72
DB06212,DB13139,72
DB00091,DB06695,72
DB00370,DB00178,72
DB00584,DB09063,72
DB00482,DB09048,72
DB00705,DB05812,72
DB09262,DB09118,72
DB09083,DB01254,72
DB01047,DB00582,72
DB08864,DB09238,72
DB00575,DB09048,72
DB01590,DB01253,72
DB01590,DB01254,72
DB08905,DB00655,72
DB00697,DB00978,72
DB00541,DB01138,72
DB00541,DB00264,72
DB01590,DB06616,72
DB01220,DB00541,72
DB01223,DB00951,72
DB01325,DB00332,72
DB00997,DB09063,72
DB00997,DB09065,72
DB06403,DB01254,72
DB09027,DB01162,72
DB00958,DB09291,72
DB01624,DB00224,72
DB01624,DB00227,72
DB01624,DB00220,72
DB00296,DB09330,72
DB04868,DB09330,72
DB00243,DB00531,72
DB00243,DB00537,72
DB06786,DB04573,72
DB01076,DB04876,72
DB06786,DB04575,72
DB00697,DB09167,72
DB12332,DB09330,72
DB08860,DB01045,72
DB00757,DB09073,72
DB01045,DB01127,72
DB00243,DB11363,72
DB05239,DB01118,72
DB00872,DB00396,72
DB01128,DB09048,72
DB09049,DB08865,72
DB09049,DB08864,72
DB01166,DB00468,72
DB00647,DB01254,72
DB00872,DB00643,72
DB00872,DB00641,72
DB01069,DB01611,72
DB00872,DB00647,72
DB06616,DB00477,72
DB06616,DB00472,72
DB09091,DB00582,72
DB00852,DB05812,72
DB00802,DB09183,72
DB01126,DB00224,72
DB08867,DB01263,72
DB08867,DB01264,72
DB00390,DB00179,72
DB00390,DB00178,72
DB06698,DB01168,72
DB00091,DB09477,72
DB00697,DB00196,72
DB01166,DB00289,72
DB01166,DB00285,72
DB01166,DB00283,72
DB04845,DB09118,72
DB01590,DB00934,72
DB09091,DB01232,72
DB00377,DB09048,72
DB00869,DB09063,72
DB01156,DB08933,72
DB09270,DB00976,72
DB06626,DB01263,72
DB01156,DB09048,72
DB09343,DB01043,72
DB00675,DB00932,72
DB00523,DB08881,72
DB00215,DB08933,72
DB00570,DB09330,72
DB04846,DB00715,72
DB06605,DB01264,72
DB06605,DB01263,72
DB00641,DB09048,72
DB00872,DB05521,72
DB00539,DB09330,72
DB01240,DB00834,72
DB00690,DB01319,72
DB01587,DB09118,72
DB01041,DB08881,72
DB00697,DB06595,72
DB12161,DB08933,72
DB01224,DB01118,72
DB00586,DB00263,72
DB08918,DB06603,72
DB09270,DB00845,72
DB08864,DB01190,72
DB00344,DB12598,72
DB09238,DB01182,72
DB00613,DB12070,72
DB06813,DB00244,72
DB08827,DB00220,72
DB08827,DB00224,72
DB06212,DB00263,72
DB00243,DB00678,72
DB00243,DB00672,72
DB06710,DB01589,72
DB01175,DB09118,72
DB09270,DB01087,72
DB00912,DB09073,72
DB00591,DB09065,72
DB00508,DB01611,72
DB06713,DB00582,72
DB00784,DB09280,72
DB00783,DB09118,72
DB00679,DB01580,72
DB08860,DB00468,72
DB01260,DB09054,72
DB00641,DB00361,72
DB04908,DB00603,72
DB01356,DB00492,72
DB09068,DB01264,72
DB01030,DB01142,72
DB01198,DB00243,72
DB00370,DB04876,72
DB00679,DB00182,72
DB00679,DB00188,72
DB01156,DB00208,72
DB00980,DB00379,72
DB01021,DB00572,72
DB00872,DB01074,72
DB00909,DB09118,72
DB00997,DB00683,72
DB09128,DB00270,72
DB01551,DB09330,72
DB00946,DB01263,72
DB00208,DB05812,72
DB05294,DB09118,72
DB00641,DB01093,72
DB05239,DB00203,72
DB05239,DB00208,72
DB01114,DB00834,72
DB09039,DB04855,72
DB00390,DB04876,72
DB00877,DB09054,72
DB08932,DB00220,72
DB06212,DB00531,72
DB00997,DB00027,72
DB00289,DB09118,72
DB00980,DB09167,72
DB06697,DB09330,72
DB11737,DB08820,72
DB00264,DB00748,72
DB11817,DB09291,72
DB06605,DB09330,72
DB06176,DB01045,72
DB00263,DB00834,72
DB01095,DB00845,72
DB11730,DB05521,72
DB01220,DB00834,72
DB01220,DB00836,72
DB00655,DB00243,72
DB00896,DB00220,72
DB09039,DB05812,72
DB09027,DB06772,72
DB01410,DB01254,72
DB00904,DB08881,72
DB00909,DB08933,72
DB00250,DB01032,72
DB01261,DB08933,72
DB00936,DB06767,72
DB08864,DB00320,72
DB00252,DB00690,72
DB09204,DB08918,72
DB01325,DB00517,72
DB09049,DB01076,72
DB00540,DB00691,72
DB00390,DB06802,72
DB01263,DB05521,72
DB00524,DB00747,72
DB00641,DB08880,72
DB00641,DB08882,72
DB00751,DB08933,72
DB00748,DB08820,72
DB00635,DB09118,72
DB01621,DB01254,72
DB00443,DB00243,72
DB01021,DB00967,72
DB00774,DB00747,72
DB00180,DB09118,72
DB01138,DB05812,72
DB06813,DB13783,72
DB00227,DB00446,72
DB01551,DB09073,72
DB06144,DB08820,72
DB00836,DB01254,72
DB00588,DB00255,72
DB00571,DB05812,72
DB00571,DB08820,72
DB05351,DB09048,72
DB00872,DB09166,72
DB08808,DB06700,72
DB00540,DB06695,72
DB01132,DB09118,72
DB00153,DB09330,72
DB00613,DB09280,72
DB01050,DB05812,72
DB00185,DB09073,72
DB01128,DB08933,72
DB00264,DB01175,72
DB00264,DB01177,72
DB00978,DB01609,72
DB00346,DB00932,72
DB00264,DB00889,72
DB09270,DB01206,72
DB09270,DB01204,72
DB06616,DB00845,72
DB00613,DB08881,72
DB00613,DB08880,72
DB01166,DB09065,72
DB01166,DB09063,72
DB00243,DB00477,72
DB00243,DB00472,72
DB01166,DB00582,72
DB00264,DB00227,72
DB00264,DB00224,72
DB00264,DB00220,72
DB00321,DB04876,72
DB04835,DB00976,72
DB01396,DB02703,72
DB01012,DB09330,72
DB01182,DB00263,72
DB00589,DB09330,72
DB00321,DB01348,72
DB00321,DB01340,72
DB00872,DB00567,72
DB00872,DB00564,72
DB09262,DB08820,72
DB01590,DB00877,72
DB01590,DB00875,72
DB00425,DB00793,72
DB01590,DB00872,72
DB08860,DB01587,72
DB06212,DB00932,72
DB00278,DB09118,72
DB00924,DB00677,72
DB00679,DB00343,72
DB06212,DB01087,72
DB08893,DB08881,72
DB00679,DB00349,72
DB01356,DB00963,72
DB00234,DB02703,72
DB00604,DB01128,72
DB00370,DB09570,72
DB08860,DB00188,72
DB09079,DB00773,72
DB04908,DB00446,72
DB01200,DB08820,72
DB00227,DB11586,72
DB09049,DB00950,72
DB01261,DB00834,72
DB09297,DB09073,72
DB00264,DB09167,72
DB06616,DB01406,72
DB01115,DB01264,72
DB08860,DB00238,72
DB00980,DB00176,72
DB01320,DB00422,72
DB01024,DB00577,72
DB00590,DB09065,72
DB00980,DB05521,72
DB01246,DB09274,72
DB06710,DB02703,72
DB00625,DB09330,72
DB09270,DB00472,72
DB00309,DB09048,72
DB00346,DB09054,72
DB00455,DB09280,72
DB06616,DB05381,72
DB00320,DB01340,72
DB08864,DB01011,72
DB00320,DB01348,72
DB00184,DB09280,72
DB00679,DB08881,72
DB00567,DB09118,72
DB00588,DB01211,72
DB00379,DB01264,72
DB00976,DB08933,72
DB00240,DB01357,72
DB00390,DB08893,72
DB00564,DB00537,72
DB01201,DB01127,72
DB00234,DB00834,72
DB01435,DB09330,72
DB00201,DB09073,72
DB09091,DB04575,72
DB09091,DB04573,72
DB00175,DB00588,72
DB00185,DB01264,72
DB01105,DB02703,72
DB01173,DB09048,72
DB09323,DB01032,72
DB09039,DB05521,72
DB00679,DB01117,72
DB06212,DB00541,72
DB09027,DB08865,72
DB09027,DB08864,72
DB01351,DB00949,72
DB00679,DB01132,72
DB00679,DB01131,72
DB00846,DB00783,72
DB00679,DB00661,72
DB00679,DB00664,72
DB00243,DB05521,72
DB01435,DB08881,72
DB01253,DB09063,72
DB09270,DB01275,72
DB00589,DB09073,72
DB01595,DB01254,72
DB00204,DB00793,72
DB09128,DB01319,72
DB01033,DB04854,72
DB00701,DB01254,72
DB00511,DB01321,72
DB00390,DB06684,72
DB00641,DB00531,72
DB00641,DB00537,72
DB00188,DB06603,72
DB00420,DB01611,72
DB08827,DB04855,72
DB00696,DB00542,72
DB09570,DB01254,72
DB01223,DB01182,72
DB01429,DB01264,72
DB06616,DB01369,72
DB08884,DB08880,72
DB08867,DB08865,72
DB00420,DB00250,72
DB01181,DB08933,72
DB00420,DB00254,72
DB01181,DB09048,72
DB00277,DB01264,72
DB01030,DB00802,72
DB09053,DB00537,72
DB01166,DB06595,72
DB06769,DB06595,72
DB00320,DB09073,72
DB00248,DB09073,72
DB09270,DB13139,72
DB01220,DB01243,72
DB01220,DB01244,72
DB00563,DB09212,72
DB06414,DB06820,72
DB06708,DB05521,72
DB09231,DB00501,72
DB00586,DB09280,72
DB00563,DB09218,72
DB01614,DB00664,72
DB08865,DB09048,72
DB01224,DB02703,72
DB06589,DB06603,72
DB09128,DB08933,72
DB00598,DB08918,72
DB00353,DB00691,72
DB00234,DB09048,72
DB00898,DB09063,72
DB00310,DB00804,72
DB00608,DB05812,72
DB01182,DB09063,72
DB06654,DB02703,72
DB00625,DB01254,72
DB00700,DB01254,72
DB04846,DB08918,72
DB00487,DB01032,72
DB00872,DB00969,72
DB00872,DB00962,72
DB00238,DB01589,72
DB09291,DB09118,72
DB00245,DB06603,72
DB06414,DB01254,72
DB01118,DB00501,72
DB00697,DB00268,72
DB00332,DB01254,72
DB09091,DB09065,72
DB08439,DB00544,72
DB00838,DB00224,72
DB00838,DB00220,72
DB09034,DB08865,72
DB01392,DB00924,72
DB00495,DB09073,72
DB01466,DB09048,72
DB04930,DB09330,72
DB01204,DB09291,72
DB00264,DB00921,72
DB00243,DB00845,72
DB09049,DB00208,72
DB09049,DB00207,72
DB09049,DB00206,72
DB09049,DB00203,72
DB09049,DB00201,72
DB05109,DB08820,72
DB01254,DB01211,72
DB00433,DB08933,72
DB04846,DB01182,72
DB08931,DB09063,72
DB08931,DB09065,72
DB00295,DB08881,72
DB06403,DB00834,72
DB00773,DB08820,72
DB00482,DB08933,72
DB00701,DB05812,72
DB00343,DB00641,72
DB00997,DB13179,72
DB08860,DB00882,72
DB00604,DB00877,72
DB09095,DB09070,72
DB01130,DB00582,72
DB09079,DB01200,72
DB09079,DB01204,72
DB01142,DB01261,72
DB01142,DB01264,72
DB01142,DB09073,72
DB06212,DB01166,72
DB08931,DB00519,72
DB09270,DB00254,72
DB09270,DB00255,72
DB01166,DB00776,72
DB09270,DB00259,72
DB00813,DB05521,72
DB09270,DB04946,72
DB00433,DB00834,72
DB00231,DB01589,72
DB06616,DB00351,72
DB01095,DB08933,72
DB00180,DB08820,72
DB00655,DB02703,72
DB05521,DB09048,72
DB00353,DB11586,72
DB06207,DB00875,72
DB06207,DB00877,72
DB06603,DB01264,72
DB06603,DB01263,72
DB06616,DB00358,72
DB00310,DB00517,72
DB09026,DB09330,72
DB00969,DB01254,72
DB09079,DB00637,72
DB09079,DB00635,72
DB00363,DB02703,72
DB00980,DB00705,72
DB01054,DB00501,72
DB01253,DB01261,72
DB01253,DB01263,72
DB00296,DB09048,72
DB09049,DB11730,72
DB00997,DB00276,72
DB00997,DB00270,72
DB00813,DB01319,72
DB00956,DB00976,72
DB06789,DB08820,72
DB00740,DB05812,72
DB00759,DB00834,72
DB00625,DB00834,72
DB01062,DB09330,72
DB00908,DB09118,72
DB04946,DB05812,72
DB09270,DB00537,72
DB09270,DB00531,72
DB01218,DB00208,72
DB09034,DB01263,72
DB04844,DB00705,72
DB00641,DB06268,72
DB01608,DB00664,72
DB00643,DB00834,72
DB00641,DB11574,72
DB00455,DB09073,72
DB12161,DB05812,72
DB06772,DB08933,72
DB04855,DB09048,72
DB08827,DB00932,72
DB00502,DB08933,72
DB01175,DB00834,72
DB00175,DB00932,72
DB00661,DB01589,72
DB00623,DB00613,72
DB12267,DB02703,72
DB13158,DB04575,72
DB13158,DB00655,72
DB06207,DB00091,72
DB00203,DB09065,72
DB08882,DB08881,72
DB01608,DB01131,72
DB00203,DB06603,72
DB00203,DB06605,72
DB04572,DB01254,72
DB00679,DB01076,72
DB00679,DB01074,72
DB00458,DB00691,72
DB00461,DB01032,72
DB00243,DB09031,72
DB00604,DB02513,72
DB01095,DB00763,72
DB01100,DB00203,72
DB06207,DB09118,72
DB01100,DB00208,72
DB08820,DB09063,72
DB00367,DB08820,72
DB00176,DB01264,72
DB00613,DB00773,72
DB01097,DB00834,72
DB00458,DB01254,72
DB09039,DB06697,72
DB00091,DB01340,72
DB09027,DB01254,72
DB09027,DB01253,72
DB00889,DB09073,72
DB00091,DB01348,72
DB06786,DB09118,72
DB06684,DB00188,72
DB11574,DB02703,72
DB04908,DB09063,72
DB04908,DB09065,72
DB00253,DB09065,72
DB09343,DB00368,72
DB09330,DB08880,72
DB09330,DB08881,72
DB09039,DB00661,72
DB00277,DB01182,72
DB00641,DB00703,72
DB00641,DB00701,72
DB00669,DB08880,72
DB01590,DB09054,72
DB04841,DB00501,72
DB00641,DB01253,72
DB00641,DB01254,72
DB01030,DB00305,72
DB08918,DB08933,72
DB01006,DB08933,72
DB01325,DB01062,72
DB00872,DB00317,72
DB00584,DB08820,72
DB00455,DB01118,72
DB06403,DB02703,72
DB01035,DB01264,72
DB00243,DB00027,72
DB00997,DB08893,72
DB00997,DB08899,72
DB01220,DB00321,72
DB01220,DB00320,72
DB01220,DB00328,72
DB00864,DB01406,72
DB01603,DB01032,72
DB06695,DB04855,72
DB08828,DB09330,72
DB06212,DB01369,72
DB05294,DB08820,72
DB01320,DB09280,72
DB00541,DB00950,72
DB00199,DB00834,72
DB00872,DB01045,72
DB00564,DB01264,72
DB00264,DB00679,72
DB00264,DB00675,72
DB09053,DB00703,72
DB09053,DB00701,72
DB01166,DB00203,72
DB01166,DB00208,72
DB00908,DB01007,72
DB00872,DB01595,72
DB09166,DB00582,72
DB00700,DB00188,72
DB01595,DB09118,72
DB00635,DB00834,72
DB00814,DB00834,72
DB01622,DB06708,72
DB01020,DB09063,72
DB01126,DB09330,72
DB01590,DB00317,72
DB12070,DB06603,72
DB00872,DB00889,72
DB00363,DB09167,72
DB06589,DB06414,72
DB00318,DB09063,72
DB04930,DB00834,72
DB09063,DB01232,72
DB00745,DB01254,72
DB09049,DB00501,72
DB09049,DB00502,72
DB06144,DB05812,72
DB09049,DB00508,72
DB00748,DB09063,72
DB06589,DB00813,72
DB06589,DB00810,72
DB06616,DB04868,72
DB00379,DB00834,72
DB09039,DB11730,72
DB08864,DB01263,72
DB08864,DB01264,72
DB01590,DB06414,72
DB00641,DB08933,72
DB01608,DB00468,72
DB00623,DB01103,72
DB06237,DB00320,72
DB04918,DB01032,72
DB00425,DB01157,72
DB00425,DB01153,72
DB06212,DB06730,72
DB00869,DB08820,72
DB01100,DB01319,72
DB06739,DB09063,72
DB06212,DB00773,72
DB01246,DB01131,72
DB01418,DB00448,72
DB01238,DB00608,72
DB00468,DB02703,72
DB00232,DB00809,72
DB01624,DB00705,72
DB01622,DB00613,72
DB00232,DB00804,72
DB00808,DB08933,72
DB00204,DB01254,72
DB00563,DB00713,72
DB00563,DB00712,72
DB06212,DB00199,72
DB06212,DB00196,72
DB00808,DB09330,72
DB09183,DB05812,72
DB01030,DB01232,72
DB01030,DB01234,72
DB01030,DB01239,72
DB00745,DB09063,72
DB01356,DB00178,72
DB00679,DB00455,72
DB00679,DB00458,72
DB01156,DB00758,72
DB00317,DB09291,72
DB00425,DB08943,72
DB01021,DB01337,72
DB01021,DB01338,72
DB01021,DB01339,72
DB09270,DB00356,72
DB09270,DB00353,72
DB09128,DB00582,72
DB01156,DB00285,72
DB09270,DB00358,72
DB00615,DB01091,72
DB00615,DB01099,72
DB06738,DB02703,72
DB06616,DB01138,72
DB01182,DB00176,72
DB01218,DB09063,72
DB08827,DB00091,72
DB01218,DB09065,72
DB01610,DB01032,72
DB00604,DB09040,72
DB00604,DB09041,72
DB00188,DB09054,72
DB00604,DB09048,72
DB08820,DB00238,72
DB00663,DB09070,72
DB00896,DB01211,72
DB06589,DB00790,72
DB01418,DB01182,72
DB05381,DB09330,72
DB00524,DB12278,72
DB09272,DB00932,72
DB00248,DB04876,72
DB00563,DB13783,72
DB00465,DB01032,72
DB00641,DB01011,72
DB08865,DB00224,72
DB00736,DB09063,72
DB08865,DB00220,72
DB09083,DB08873,72
DB00862,DB00196,72
DB00862,DB00199,72
DB00204,DB09063,72
DB00204,DB09065,72
DB01118,DB08873,72
DB00433,DB06697,72
DB06605,DB00582,72
DB01030,DB00672,72
DB00370,DB09118,72
DB00604,DB04794,72
DB01030,DB00675,72
DB00227,DB01263,72
DB00377,DB01264,72
DB01030,DB00678,72
DB00227,DB01264,72
DB00514,DB09065,72
DB00514,DB09063,72
DB06145,DB09048,72
DB06212,DB00289,72
DB01013,DB01211,72
DB00091,DB00492,72
DB11613,DB09073,72
DB01062,DB08873,72
DB01095,DB01248,72
DB08864,DB01708,72
DB06616,DB03796,72
DB00175,DB06742,72
DB00586,DB09167,72
DB06207,DB06616,72
DB09053,DB09073,72
DB06403,DB09063,72
DB09570,DB09118,72
DB01220,DB01268,72
DB08827,DB00872,72
DB00091,DB08865,72
DB00253,DB09118,72
DB00653,DB01436,72
DB04898,DB09063,72
DB00814,DB09048,72
DB09079,DB08873,72
DB01095,DB00683,72
DB08864,DB12332,72
DB00774,DB00219,72
DB00175,DB00745,72
DB09063,DB09065,72
DB00175,DB00741,72
DB00806,DB08881,72
DB09270,DB09238,72
DB01095,DB00537,72
DB06148,DB08820,72
DB00571,DB02703,72
DB00252,DB01567,72
DB09049,DB00747,72
DB09049,DB00741,72
DB00663,DB00783,72
DB00956,DB00263,72
DB01403,DB01264,72
DB08864,DB13179,72
DB09289,DB06695,72
DB00443,DB01118,72
DB00663,DB00255,72
DB00327,DB02703,72
DB09289,DB05521,72
DB01114,DB09118,72
DB00872,DB01211,72
DB01006,DB09048,72
DB00864,DB08820,72
DB04920,DB01609,72
DB01220,DB00421,72
DB00997,DB09102,72
DB06684,DB00220,72
DB06684,DB00227,72
DB06684,DB00224,72
DB09027,DB01045,72
DB00309,DB00270,72
DB06218,DB01264,72
DB06218,DB01263,72
DB06738,DB09118,72
DB08820,DB00176,72
DB06589,DB00696,72
DB06589,DB00690,72
DB01030,DB00530,72
DB01030,DB00537,72
DB01624,DB04868,72
DB00563,DB01602,72
DB00563,DB01603,72
DB00563,DB01607,72
DB00563,DB01604,72
DB00563,DB01605,72
DB08873,DB09118,72
DB01062,DB01118,72
DB01220,DB00285,72
DB06700,DB09048,72
DB01238,DB00196,72
DB01238,DB00199,72
DB00697,DB01211,72
DB00697,DB01217,72
DB08860,DB04946,72
DB01045,DB01007,72
DB12267,DB09291,72
DB04574,DB09330,72
DB00872,DB06603,72
DB00872,DB00295,72
DB00276,DB06603,72
DB00872,DB00296,72
DB09262,DB01232,72
DB09396,DB09048,72
DB06207,DB01182,72
DB01166,DB00501,72
DB00281,DB01589,72
DB11730,DB09054,72
DB00497,DB06603,72
DB00755,DB09330,72
DB09079,DB00448,72
DB01030,DB11363,72
DB01069,DB01087,72
DB06616,DB00227,72
DB06616,DB00224,72
DB06616,DB00220,72
DB08867,DB09118,72
DB06589,DB12070,72
DB09555,DB02703,72
DB00346,DB00220,72
DB01159,DB08933,72
DB00745,DB08933,72
DB00346,DB00224,72
DB00783,DB00834,72
DB11574,DB08933,72
DB00908,DB00196,72
DB01206,DB09065,72
DB01320,DB01511,72
DB09049,DB00270,72
DB00575,DB08933,72
DB00872,DB00909,72
DB00872,DB00908,72
DB01069,DB00358,72
DB00243,DB04868,72
DB00956,DB06603,72
DB08827,DB09048,72
DB00813,DB00270,72
DB01030,DB01162,72
DB01159,DB09330,72
DB00497,DB00834,72
DB00373,DB06700,72
DB00544,DB01609,72
DB00539,DB09073,72
DB06589,DB00997,72
DB00808,DB00809,72
DB00976,DB09048,72
DB00808,DB00804,72
DB09291,DB01182,72
DB08864,DB01093,72
DB11614,DB01264,72
DB08864,DB01095,72
DB09049,DB09118,72
DB01253,DB00212,72
DB00182,DB01264,72
DB01256,DB01118,72
DB00960,DB06700,72
DB09241,DB01218,72
DB06207,DB00199,72
DB00678,DB09073,72
DB06207,DB00196,72
DB07615,DB00501,72
DB01043,DB01370,72
DB01043,DB01377,72
DB00980,DB09330,72
DB00175,DB00502,72
DB00175,DB00501,72
DB00679,DB01206,72
DB06207,DB04855,72
DB04574,DB00655,72
DB01037,DB00255,72
DB00773,DB09063,72
DB00921,DB09280,72
DB01095,DB00334,72
DB00436,DB01199,72
