drug_A,drug_B,DDI
DB12245,DB04845,2
DB00421,DB00912,2
DB12245,DB05229,2
DB01562,DB06204,2
DB01275,DB06626,2
DB00530,DB01098,2
DB08864,DB01095,2
DB01087,DB00857,2
DB00289,DB06608,2
DB01167,DB00248,2
DB00857,DB08901,2
DB01126,DB00091,2
DB06442,DB00468,2
DB06726,DB12930,2
DB00705,DB06725,2
DB12245,DB00753,2
DB00283,DB06735,2
DB01591,DB11757,2
DB00705,DB11915,2
DB00320,DB00563,2
DB00482,DB01065,2
DB11383,DB01223,2
DB01044,DB00642,2
DB00641,DB08931,2
DB09235,DB01098,2
DB00916,DB00461,2
DB01128,DB00497,2
DB01241,DB00730,2
DB00604,DB06217,2
DB00668,DB01118,2
DB08828,DB00531,2
DB01217,DB00412,2
DB12532,DB00207,2
DB11574,DB09068,2
DB01685,DB00188,2
DB11791,DB00730,2
DB00757,DB00458,2
DB01184,DB00877,2
DB00625,DB00518,2
DB01166,DB12531,2
DB06700,DB09083,2
DB00904,DB00266,2
DB00908,DB01079,2
DB00891,DB00321,2
DB00208,DB11952,2
DB00792,DB08901,2
DB01621,DB12693,2
DB08909,DB00705,2
DB00487,DB01628,2
DB01043,DB01006,2
DB00549,DB00580,2
DB00678,DB01394,2
DB06731,DB01118,2
DB00627,DB01274,2
DB08828,DB00312,2
DB00528,DB01184,2
DB05271,DB04905,2
DB00317,DB04898,2
DB13409,DB00762,2
DB00668,DB04898,2
DB05990,DB00655,2
DB11638,DB09183,2
DB05521,DB01227,2
DB06589,DB01050,2
DB00762,DB01062,2
DB11837,DB06726,2
DB00501,DB06697,2
DB01039,DB08931,2
DB06442,DB13675,2
DB04846,DB06702,2
DB13456,DB09063,2
DB01110,DB13345,2
DB00819,DB14568,2
DB11753,DB13573,2
DB13174,DB00740,2
DB06442,DB06725,2
DB06603,DB06506,2
DB00264,DB06726,2
DB00738,DB06144,2
DB00374,DB12474,2
DB01166,DB02568,2
DB00216,DB08496,2
DB00954,DB01412,2
DB00557,DB06652,2
DB11753,DB01174,2
DB00740,DB00787,2
DB00705,DB05246,2
DB01357,DB06772,2
DB06731,DB00857,2
DB01590,DB01242,2
DB13139,DB00281,2
DB00916,DB00533,2
DB13409,DB00567,2
DB14635,DB00401,2
DB06727,DB06506,2
DB08828,DB00363,2
DB01072,DB11952,2
DB01059,DB15444,2
DB12161,DB13443,2
DB00954,DB15444,2
DB00227,DB00624,2
DB13944,DB00813,2
DB00778,DB04845,2
DB00227,DB00960,2
DB01087,DB00461,2
DB00553,DB00998,2
DB00683,DB01058,2
DB00678,DB13952,2
DB00490,DB08808,2
DB00574,DB00356,2
DB06469,DB00773,2
DB00370,DB00717,2
DB11383,DB14568,2
DB09118,DB01184,2
DB00347,DB00726,2
DB00717,DB13345,2
DB01181,DB08962,2
DB00501,DB11737,2
DB08882,DB01166,2
DB01087,DB01100,2
DB05521,DB12457,2
DB01065,DB12474,2
DB11632,DB00549,2
DB00472,DB00501,2
DB00998,DB01254,2
DB00270,DB06176,2
DB08864,DB01429,2
DB08882,DB00700,2
DB00316,DB04840,2
DB00412,DB06608,2
DB00907,DB00918,2
DB00238,DB00679,2
DB00396,DB11718,2
DB00571,DB08901,2
DB13179,DB00959,2
DB00528,DB09048,2
DB00501,DB06204,2
DB13919,DB14055,2
DB04845,DB12926,2
DB06730,DB00203,2
DB01026,DB06741,2
DB01023,DB09173,2
DB06731,DB06697,2
DB00208,DB00699,2
DB00177,DB01181,2
DB00544,DB00814,2
DB13919,DB00420,2
DB01228,DB00530,2
DB00604,DB01142,2
DB00661,DB11712,2
DB00588,DB09297,2
DB00763,DB00916,2
DB09246,DB00953,2
DB11837,DB00736,2
DB01590,DB01577,2
DB01044,DB00783,2
DB01138,DB00857,2
DB00932,DB00624,2
DB01129,DB01076,2
DB00938,DB09068,2
DB01238,DB06789,2
DB14033,DB01131,2
DB00227,DB12887,2
DB11459,DB00773,2
DB04898,DB14011,2
DB00705,DB04905,2
DB13409,DB01242,2
DB01039,DB09143,2
DB04831,DB00531,2
DB09078,DB11757,2
DB00277,DB02489,2
DB06448,DB00679,2
DB13956,DB06479,2
DB00370,DB11828,2
DB00951,DB00327,2
DB12141,DB01254,2
DB00204,DB12371,2
DB01587,DB12141,2
DB01177,DB06148,2
DB04572,DB13384,2
DB00619,DB11967,2
DB01424,DB11718,2
DB01395,DB00255,2
DB12466,DB09288,2
DB00912,DB11901,2
DB13443,DB14881,2
DB00619,DB00277,2
DB11633,DB08931,2
DB01388,DB00185,2
DB01232,DB01100,2
DB06150,DB09068,2
DB14635,DB13449,2
DB00993,DB01233,2
DB07615,DB11757,2
DB01217,DB00921,2
DB00918,DB13953,2
DB01183,DB04845,2
DB11638,DB00731,2
DB06600,DB05676,2
DB08901,DB00946,2
DB00998,DB01136,2
DB00238,DB00370,2
DB06419,DB01118,2
DB04920,DB13136,2
DB00822,DB06654,2
DB09118,DB00586,2
DB00533,DB00921,2
DB13139,DB09053,2
DB01232,DB13956,2
DB00426,DB12001,2
DB00773,DB11915,2
DB01142,DB01412,2
DB00810,DB00215,2
DB00829,DB01248,2
DB11779,DB00575,2
DB01142,DB00321,2
DB00465,DB06670,2
DB13867,DB12130,2
DB00641,DB01591,2
DB15444,DB12147,2
DB01087,DB00215,2
DB01395,DB00246,2
DB00932,DB00395,2
DB00891,DB00857,2
DB08918,DB12781,2
DB00758,DB00672,2
DB00705,DB08895,2
DB00442,DB00586,2
DB11491,DB04951,2
DB12532,DB00208,2
DB11442,DB08912,2
DB00932,DB01069,2
DB13338,DB00227,2
DB00224,DB00091,2
DB00281,DB06216,2
DB06268,DB03783,2
DB00412,DB09118,2
DB05482,DB06717,2
DB06654,DB00347,2
DB00608,DB09198,2
DB11633,DB11757,2
DB00717,DB00309,2
DB00496,DB00187,2
DB00426,DB09143,2
DB01241,DB00744,2
DB01138,DB15233,2
DB01002,DB01667,2
DB00343,DB01229,2
DB01138,DB00818,2
DB01131,DB12500,2
DB06587,DB11703,2
DB13174,DB11614,2
DB00356,DB00932,2
DB01096,DB08918,2
DB00207,DB01159,2
DB13679,DB06735,2
DB13409,DB00246,2
DB12332,DB12926,2
DB00763,DB00834,2
DB06419,DB00490,2
DB09048,DB12147,2
DB11442,DB06212,2
DB01275,DB00908,2
DB00936,DB00352,2
DB11994,DB11967,2
DB01079,DB01095,2
DB01208,DB01667,2
DB00758,DB06479,2
DB06370,DB11718,2
DB14635,DB00843,2
DB12693,DB11586,2
DB00861,DB01685,2
DB00730,DB06626,2
DB12319,DB01198,2
DB11491,DB00201,2
DB05903,DB00208,2
DB00857,DB00497,2
DB00792,DB01392,2
DB11638,DB01591,2
DB09053,DB14881,2
DB13139,DB04840,2
DB08816,DB00246,2
DB06663,DB01396,2
DB00442,DB13203,2
DB06287,DB06702,2
DB01029,DB11586,2
DB00759,DB00946,2
DB12693,DB00530,2
DB01177,DB11915,2
DB01466,DB11718,2
DB09183,DB00279,2
DB01241,DB00261,2
DB00248,DB01395,2
DB11400,DB00541,2
DB00717,DB09297,2
DB09238,DB01098,2
DB00549,DB00433,2
DB09224,DB08901,2
DB00872,DB14568,2
DB01295,DB09048,2
DB00908,DB13944,2
DB00184,DB01023,2
DB01058,DB11712,2
DB00469,DB01075,2
DB14681,DB01264,2
DB11491,DB13203,2
DB00208,DB01587,2
DB00683,DB06626,2
DB09078,DB00715,2
DB04920,DB00921,2
DB00763,DB00433,2
DB00184,DB00250,2
DB08881,DB00327,2
DB00822,DB06228,2
DB01628,DB00531,2
DB00295,DB06772,2
DB01128,DB01065,2
DB00857,DB01454,2
DB00810,DB00960,2
DB00954,DB12531,2
DB00277,DB00980,2
DB00281,DB00969,2
DB01129,DB00497,2
DB01208,DB12332,2
DB12391,DB14018,2
DB00365,DB00740,2
DB11383,DB02245,2
DB01037,DB00501,2
DB00470,DB00936,2
DB01142,DB13956,2
DB01181,DB00813,2
DB02709,DB06589,2
DB00356,DB01195,2
DB09099,DB00248,2
DB05521,DB04572,2
DB00495,DB00514,2
DB05812,DB13406,2
DB01067,DB01154,2
DB09213,DB11757,2
DB09078,DB00672,2
DB01128,DB01466,2
DB06174,DB01067,2
DB01005,DB04948,2
DB01072,DB08439,2
DB12466,DB00531,2
DB01029,DB03783,2
DB12332,DB03496,2
DB01005,DB00960,2
DB00412,DB00321,2
DB00763,DB00829,2
DB00342,DB00687,2
DB11753,DB00608,2
DB01624,DB06772,2
DB09063,DB09039,2
DB01223,DB13812,2
DB00486,DB00590,2
DB04794,DB00188,2
DB00730,DB01002,2
DB00420,DB13812,2
DB01129,DB00289,2
DB11383,DB06616,2
DB04845,DB13203,2
DB04938,DB13757,2
DB00396,DB01126,2
DB01110,DB11986,2
DB00759,DB01254,2
DB00297,DB11718,2
DB06726,DB00458,2
DB01562,DB09173,2
DB00731,DB01126,2
DB01233,DB06506,2
DB00679,DB01424,2
DB01076,DB11362,2
DB00224,DB06176,2
DB08816,DB01229,2
DB00356,DB00998,2
DB08798,DB00678,2
DB11892,DB01558,2
DB06510,DB13944,2
DB01232,DB04845,2
DB00497,DB06203,2
DB08816,DB00813,2
DB06370,DB01224,2
DB01087,DB08820,2
DB11994,DB01624,2
DB00557,DB00264,2
DB06370,DB01577,2
DB06210,DB01050,2
DB00238,DB12406,2
DB00921,DB01429,2
DB14512,DB11979,2
DB00216,DB11689,2
DB00412,DB13953,2
DB01023,DB08895,2
DB01628,DB01667,2
DB09252,DB00320,2
DB00752,DB01405,2
DB00608,DB01079,2
DB00323,DB09080,2
DB00908,DB01100,2
DB01233,DB00674,2
DB13627,DB00969,2
DB00543,DB01100,2
DB00705,DB06414,2
DB01173,DB00787,2
DB00216,DB01283,2
DB04845,DB01100,2
DB00396,DB00608,2
DB00227,DB00540,2
DB05928,DB00641,2
DB01015,DB06370,2
DB11774,DB00806,2
DB00320,DB06616,2
DB00468,DB00501,2
DB01100,DB00706,2
DB01388,DB00530,2
DB00482,DB00699,2
DB04855,DB06335,2
DB06616,DB09079,2
DB01211,DB00608,2
DB01217,DB06739,2
DB00252,DB00938,2
DB08816,DB06218,2
DB00334,DB00531,2
DB00169,DB04829,2
DB07348,DB00575,2
DB00209,DB01238,2
DB08881,DB00177,2
DB01388,DB01255,2
DB01685,DB11614,2
DB00487,DB00575,2
DB12319,DB11614,2
DB08816,DB00904,2
DB06148,DB14018,2
DB00608,DB00717,2
DB00208,DB00363,2
DB01069,DB00458,2
DB00188,DB01355,2
DB00834,DB00216,2
DB00188,DB06663,2
DB01424,DB15233,2
DB11471,DB09030,2
DB00333,DB13952,2
DB06726,DB09195,2
DB00613,DB08918,2
DB01241,DB00193,2
DB00333,DB00857,2
DB00531,DB04856,2
DB12070,DB01268,2
DB00960,DB00396,2
DB00470,DB13953,2
DB00215,DB09183,2
DB11779,DB01396,2
DB00757,DB12693,2
DB14029,DB00924,2
DB08882,DB11742,2
DB11827,DB06817,2
DB06210,DB01611,2
DB08439,DB12147,2
DB01384,DB01072,2
DB00744,DB00758,2
DB01129,DB08502,2
DB00877,DB02245,2
DB00625,DB00384,2
DB01059,DB09256,2
DB00712,DB01357,2
DB11837,DB00227,2
DB13952,DB14018,2
DB09118,DB11703,2
DB00215,DB00201,2
DB01005,DB02703,2
DB00497,DB06730,2
DB03010,DB09039,2
DB00209,DB09555,2
DB02703,DB00762,2
DB12267,DB00717,2
DB00762,DB00908,2
DB00675,DB09076,2
DB00540,DB04844,2
DB00356,DB00592,2
DB01072,DB00834,2
DB01093,DB11363,2
DB11730,DB00908,2
DB08798,DB01159,2
DB00218,DB00934,2
DB01242,DB09185,2
DB11730,DB00404,2
DB00665,DB05541,2
DB00177,DB01136,2
DB02709,DB13203,2
DB01393,DB00530,2
DB09288,DB13953,2
DB11400,DB01223,2
DB00734,DB13944,2
DB13941,DB06218,2
DB12391,DB09039,2
DB00501,DB00307,2
DB01155,DB01667,2
DB01267,DB00496,2
DB01129,DB00395,2
DB00262,DB00898,2
DB01093,DB09204,2
DB00674,DB00805,2
DB01058,DB06789,2
DB00758,DB00495,2
DB00203,DB11560,2
DB01117,DB13919,2
DB01026,DB13449,2
DB00778,DB01128,2
DB00864,DB11641,2
DB00613,DB00969,2
DB06730,DB00717,2
DB00751,DB06735,2
DB00549,DB01124,2
DB06587,DB00872,2
DB00567,DB06772,2
DB00201,DB01184,2
DB05990,DB01142,2
DB15317,DB00202,2
DB01611,DB09173,2
DB00544,DB00829,2
DB11753,DB00344,2
DB00264,DB00309,2
DB01093,DB00641,2
DB13456,DB01624,2
DB00978,DB00697,2
DB05928,DB00717,2
DB04574,DB00471,2
DB01268,DB00530,2
DB00763,DB01221,2
DB11892,DB00758,2
DB00343,DB13136,2
DB00759,DB12825,2
DB06210,DB00465,2
DB13409,DB08844,2
DB12319,DB00672,2
DB00317,DB04725,2
DB01136,DB13136,2
DB09555,DB00238,2
DB05271,DB00297,2
DB06663,DB00762,2
DB00678,DB08962,2
DB06731,DB09102,2
DB00553,DB02489,2
DB00367,DB00571,2
DB00794,DB13762,2
DB05482,DB06603,2
DB00250,DB14011,2
DB00575,DB12130,2
DB01128,DB04829,2
DB01132,DB06670,2
DB00763,DB00877,2
DB00540,DB00731,2
DB00203,DB01174,2
DB00208,DB00245,2
DB00969,DB13449,2
DB08864,DB00203,2
DB00209,DB11915,2
DB00641,DB00277,2
DB00486,DB01097,2
DB00356,DB01056,2
DB00726,DB00737,2
DB00420,DB00814,2
DB00904,DB13136,2
DB00208,DB09555,2
DB00624,DB04938,2
DB00327,DB14055,2
DB01431,DB09289,2
DB00872,DB04855,2
DB00590,DB01184,2
DB01043,DB00715,2
DB00246,DB01126,2
DB01177,DB09183,2
DB00908,DB12945,2
DB00783,DB09068,2
DB00481,DB00972,2
DB01242,DB01177,2
DB00865,DB01159,2
DB00904,DB13953,2
DB06216,DB12026,2
DB00208,DB00213,2
DB00661,DB09102,2
DB14019,DB00877,2
DB09065,DB00496,2
DB12500,DB00318,2
DB00757,DB13530,2
DB00699,DB01095,2
DB04557,DB08962,2
DB00250,DB00762,2
DB12319,DB06218,2
DB11586,DB01193,2
DB11892,DB00544,2
DB01037,DB13592,2
DB00752,DB04076,2
DB00712,DB12147,2
DB06174,DB01396,2
DB00972,DB00738,2
DB00218,DB14018,2
DB01079,DB00731,2
DB01167,DB09289,2
DB11638,DB00344,2
DB00304,DB06370,2
DB04557,DB13944,2
DB15822,DB06738,2
DB00412,DB13944,2
DB13876,DB00988,2
DB00266,DB01320,2
DB01093,DB12752,2
DB13179,DB00490,2
DB01098,DB01173,2
DB00810,DB01454,2
DB14011,DB01667,2
DB00715,DB00317,2
DB00321,DB13944,2
DB13950,DB11703,2
DB11703,DB00188,2
DB00850,DB01254,2
DB08953,DB01229,2
DB00864,DB01223,2
DB00773,DB06267,2
DB00619,DB00737,2
DB01075,DB00458,2
DB00706,DB09048,2
DB00238,DB00642,2
DB01118,DB06684,2
DB12332,DB00349,2
DB01069,DB04855,2
DB11363,DB11952,2
DB00530,DB02568,2
DB00665,DB01072,2
DB00540,DB00778,2
DB00819,DB06616,2
DB00951,DB00342,2
DB06731,DB00736,2
DB00317,DB09166,2
DB04725,DB00531,2
DB01183,DB08903,2
DB01026,DB09289,2
DB00715,DB11586,2
DB03010,DB00563,2
DB00471,DB01289,2
DB12945,DB13449,2
DB00656,DB01181,2
DB00897,DB01058,2
DB01138,DB00184,2
DB00627,DB01248,2
DB00426,DB00921,2
DB00481,DB12483,2
DB06150,DB13952,2
DB00763,DB01274,2
DB00622,DB09054,2
DB15444,DB15035,2
DB00712,DB09080,2
DB00382,DB00518,2
DB06710,DB11757,2
DB00356,DB00458,2
DB00621,DB13952,2
DB11753,DB09053,2
DB01394,DB06670,2
DB01085,DB00495,2
DB06654,DB06735,2
DB00624,DB01131,2
DB00317,DB01227,2
DB00819,DB09079,2
DB00518,DB01166,2
DB06739,DB12026,2
DB00787,DB06216,2
DB11574,DB01076,2
DB00574,DB12070,2
DB00571,DB08922,2
DB00497,DB00741,2
DB00468,DB02709,2
DB00752,DB04725,2
DB00264,DB00349,2
DB00916,DB14541,2
DB00904,DB00543,2
DB12319,DB00347,2
DB11779,DB00687,2
DB15822,DB00938,2
DB01656,DB05294,2
DB00218,DB00758,2
DB13338,DB00813,2
DB06148,DB06626,2
DB00752,DB01039,2
DB06700,DB13679,2
DB08972,DB06148,2
DB00590,DB00843,2
DB00685,DB00806,2
DB11632,DB01118,2
DB14033,DB00465,2
DB01005,DB08807,2
DB04856,DB00184,2
DB00234,DB09039,2
DB00412,DB00843,2
DB01131,DB11757,2
DB00458,DB00850,2
DB00752,DB06626,2
DB11586,DB13384,2
DB00374,DB01156,2
DB13867,DB01166,2
DB00486,DB08828,2
DB00936,DB09048,2
DB00091,DB09076,2
DB00442,DB00980,2
DB00661,DB12130,2
DB01589,DB01418,2
DB01058,DB13812,2
DB00203,DB01198,2
DB04911,DB04844,2
DB00490,DB11785,2
DB08828,DB01095,2
DB08909,DB01184,2
DB00412,DB06702,2
DB01367,DB13592,2
DB09049,DB00334,2
DB11837,DB06212,2
DB15822,DB00904,2
DB00358,DB00932,2
DB08828,DB09288,2
DB01628,DB06370,2
DB00363,DB00184,2
DB00365,DB01367,2
DB01101,DB01142,2
DB00553,DB04076,2
DB14512,DB01184,2
DB00590,DB05541,2
DB01110,DB00334,2
DB00323,DB06697,2
DB06442,DB13952,2
DB00951,DB06594,2
DB00196,DB14011,2
DB00327,DB00414,2
DB00976,DB08820,2
DB00814,DB01075,2
DB09118,DB00980,2
DB01131,DB01355,2
DB01193,DB09173,2
DB06739,DB00316,2
DB06268,DB00980,2
DB06608,DB06735,2
DB01098,DB04898,2
DB00819,DB12887,2
DB00705,DB00622,2
DB01628,DB01268,2
DB00277,DB09068,2
DB08873,DB09054,2
DB06589,DB09143,2
DB01093,DB06735,2
DB01216,DB11712,2
DB00625,DB08903,2
DB04574,DB00188,2
DB00590,DB00592,2
DB06267,DB06772,2
DB01355,DB08439,2
DB00321,DB15233,2
DB00820,DB00822,2
DB11892,DB00851,2
DB00736,DB06218,2
DB00641,DB00918,2
DB01645,DB04951,2
DB14635,DB09288,2
DB01096,DB11614,2
DB06210,DB00318,2
DB13919,DB00277,2
DB08909,DB11915,2
DB11383,DB09030,2
DB06469,DB00541,2
DB00604,DB00543,2
DB06414,DB01483,2
DB00205,DB11979,2
DB12693,DB01095,2
DB11994,DB00706,2
DB00541,DB00683,2
DB01041,DB01283,2
DB04076,DB12531,2
DB00576,DB00619,2
DB00461,DB01184,2
DB11827,DB11979,2
DB01131,DB09555,2
DB13627,DB06769,2
DB00592,DB13530,2
DB00501,DB00409,2
DB01015,DB11586,2
DB00255,DB01131,2
DB00891,DB00936,2
DB01026,DB01591,2
DB01241,DB01037,2
DB06772,DB09080,2
DB12245,DB01151,2
DB00209,DB06735,2
DB01289,DB09080,2
DB00779,DB12406,2
DB06480,DB12887,2
DB00916,DB15035,2
DB00580,DB00972,2
DB14011,DB13443,2
DB01211,DB01229,2
DB06654,DB01558,2
DB00208,DB04938,2
DB08880,DB00818,2
DB01173,DB00932,2
DB00440,DB06652,2
DB00320,DB01008,2
DB06403,DB12483,2
DB00494,DB11757,2
DB00951,DB04951,2
DB13261,DB00642,2
DB00255,DB05294,2
DB00924,DB12926,2
DB11442,DB01098,2
DB01132,DB00321,2
DB09238,DB00177,2
DB00679,DB06684,2
DB01166,DB01551,2
DB01388,DB00490,2
DB00544,DB01165,2
DB11511,DB00783,2
DB05812,DB12500,2
DB00715,DB00297,2
DB04839,DB09063,2
DB11400,DB11641,2
DB06691,DB00317,2
DB04831,DB01544,2
DB01587,DB15035,2
DB14019,DB06616,2
DB00627,DB01223,2
DB00758,DB00831,2
DB09048,DB00342,2
DB00779,DB13953,2
DB00494,DB00193,2
DB00356,DB11689,2
DB00343,DB09030,2
DB00227,DB09049,2
DB04844,DB13757,2
DB05812,DB01297,2
DB09195,DB13443,2
DB00623,DB01429,2
DB00281,DB09039,2
DB06370,DB01193,2
DB00683,DB01198,2
DB00530,DB04356,2
DB12371,DB06212,2
DB11994,DB00409,2
DB00501,DB09183,2
DB09198,DB00474,2
DB09118,DB00262,2
DB01117,DB00590,2
DB00641,DB01101,2
DB00608,DB14541,2
DB12523,DB01466,2
DB09119,DB01129,2
DB01044,DB01136,2
DB00497,DB00674,2
DB00216,DB08807,2
DB00530,DB06480,2
DB09049,DB01075,2
DB00397,DB12329,2
DB00972,DB09296,2
DB00356,DB13757,2
DB01173,DB11614,2
DB00248,DB08811,2
DB01067,DB06738,2
DB04829,DB11757,2
DB13174,DB13812,2
DB00373,DB09173,2
DB00932,DB01577,2
DB01412,DB01233,2
DB06150,DB00554,2
DB00334,DB13946,2
DB00382,DB04951,2
DB00367,DB00813,2
DB00571,DB11757,2
DB00501,DB00946,2
DB01094,DB09273,2
DB01097,DB07615,2
DB00414,DB03783,2
DB01259,DB00946,2
DB00503,DB15102,2
DB13679,DB00589,2
DB01026,DB12474,2
DB00518,DB00850,2
DB00420,DB06684,2
DB01611,DB00297,2
DB09118,DB00932,2
DB11638,DB00619,2
DB00734,DB05804,2
DB00472,DB04856,2
DB01127,DB00188,2
DB01562,DB12245,2
DB00705,DB11855,2
DB06267,DB12130,2
DB02703,DB09143,2
DB06731,DB01268,2
DB00949,DB00338,2
DB00623,DB00482,2
DB01011,DB00228,2
DB00412,DB00656,2
DB01394,DB06470,2
DB00227,DB01221,2
DB00762,DB04856,2
DB09118,DB00541,2
DB00259,DB11986,2
DB00370,DB06616,2
DB00641,DB00734,2
DB15444,DB01418,2
DB00412,DB06506,2
DB00264,DB01274,2
DB06587,DB00946,2
DB00736,DB05246,2
DB00469,DB01355,2
DB13179,DB12483,2
DB06268,DB01124,2
DB01224,DB12130,2
DB04856,DB00969,2
DB00528,DB05804,2
DB11614,DB00908,2
DB00518,DB00590,2
DB01023,DB15035,2
DB08816,DB09039,2
DB06605,DB11614,2
DB00613,DB13956,2
DB00203,DB01190,2
DB06616,DB06218,2
DB00334,DB00806,2
DB00215,DB12945,2
DB01095,DB04898,2
DB01117,DB13941,2
DB00655,DB11586,2
DB06268,DB14568,2
DB06684,DB09555,2
DB00285,DB08864,2
DB01167,DB01256,2
DB01072,DB00433,2
DB01100,DB01223,2
DB00262,DB00370,2
DB01128,DB08918,2
DB01100,DB11614,2
DB07348,DB01667,2
DB00544,DB13946,2
DB06144,DB09183,2
DB06160,DB01424,2
DB00604,DB00936,2
DB01667,DB12406,2
DB00661,DB06738,2
DB00218,DB00384,2
DB00446,DB11828,2
DB05271,DB00590,2
DB06442,DB09068,2
DB00792,DB09048,2
DB04831,DB00857,2
DB00549,DB00333,2
DB00731,DB08820,2
DB01577,DB00953,2
DB08828,DB00214,2
DB01059,DB00404,2
DB00763,DB09076,2
DB01039,DB09054,2
DB06725,DB11586,2
DB09048,DB01254,2
DB11633,DB06335,2
DB00289,DB01429,2
DB00215,DB09289,2
DB08820,DB05294,2
DB02703,DB00563,2
DB00490,DB00741,2
DB01181,DB00238,2
DB11633,DB00934,2
DB02709,DB13345,2
DB03575,DB06176,2
DB06480,DB00877,2
DB00414,DB00794,2
DB11952,DB00541,2
DB01087,DB01472,2
DB01095,DB06335,2
DB00993,DB01056,2
DB11703,DB09256,2
DB00805,DB11755,2
DB00864,DB14542,2
DB00281,DB00738,2
DB00321,DB12267,2
DB01238,DB06506,2
DB00690,DB01274,2
DB01056,DB01628,2
DB01037,DB13944,2
DB00396,DB00820,2
DB00196,DB15035,2
DB06442,DB08860,2
DB11554,DB06603,2
DB00619,DB06506,2
DB06791,DB06772,2
DB01589,DB06652,2
DB00208,DB00264,2
DB13179,DB04356,2
DB00850,DB12926,2
DB06731,DB13941,2
DB00320,DB01118,2
DB11442,DB04855,2
DB06210,DB14018,2
DB13952,DB13449,2
DB00619,DB00238,2
DB00705,DB09102,2
DB00277,DB01023,2
DB01075,DB00321,2
DB00783,DB00921,2
DB01406,DB00549,2
DB00334,DB08439,2
DB00208,DB00426,2
DB06730,DB14542,2
DB00752,DB12245,2
DB00949,DB08860,2
DB01015,DB09034,2
DB12466,DB09080,2
DB00321,DB05015,2
DB01544,DB12474,2
DB00625,DB00495,2
DB00819,DB12483,2
DB06729,DB00571,2
DB00934,DB01151,2
DB00169,DB09039,2
DB01058,DB00864,2
DB00675,DB00909,2
DB00446,DB00312,2
DB08820,DB11817,2
DB06691,DB01136,2
DB06729,DB00472,2
DB14006,DB00352,2
DB06148,DB11967,2
DB11475,DB00246,2
DB00717,DB09079,2
DB01041,DB13941,2
DB00762,DB00835,2
DB00553,DB12332,2
DB09291,DB13757,2
DB00954,DB02377,2
DB01093,DB09068,2
DB06287,DB00773,2
DB00705,DB06176,2
DB09227,DB00531,2
DB00248,DB00819,2
DB00586,DB06769,2
DB00779,DB04076,2
DB11586,DB09183,2
DB11994,DB00297,2
DB11475,DB00433,2
DB00501,DB00651,2
DB00918,DB11770,2
DB01128,DB00373,2
DB03010,DB00872,2
DB00608,DB01624,2
DB00668,DB11689,2
DB15822,DB00758,2
DB00575,DB00877,2
DB06729,DB01611,2
DB06370,DB00674,2
DB06174,DB00549,2
DB09078,DB08931,2
DB09198,DB13944,2
DB06290,DB00715,2
DB06626,DB06769,2
DB00699,DB09039,2
DB04839,DB12978,2
DB12466,DB00252,2
DB00857,DB13946,2
DB00261,DB00924,2
DB00787,DB00898,2
DB00486,DB06697,2
DB01094,DB01412,2
DB00317,DB06016,2
DB00608,DB06789,2
DB14019,DB00361,2
DB01167,DB11703,2
DB00320,DB00762,2
DB06150,DB00470,2
DB00461,DB00531,2
DB00779,DB12926,2
DB00946,DB13136,2
DB12245,DB00373,2
DB00850,DB00738,2
DB01321,DB00806,2
DB01079,DB12930,2
DB08828,DB00374,2
DB01044,DB00356,2
DB00321,DB11689,2
DB00554,DB06670,2
DB00184,DB04855,2
DB00285,DB01255,2
DB00792,DB09039,2
DB00514,DB00592,2
DB12267,DB00246,2
DB09291,DB06608,2
DB00533,DB00934,2
DB01267,DB06789,2
DB00540,DB04840,2
DB00255,DB00184,2
DB11475,DB11363,2
DB00185,DB01195,2
DB04905,DB01256,2
DB11837,DB01075,2
DB04855,DB01259,2
DB01248,DB08901,2
DB06663,DB14568,2
DB01283,DB01023,2
DB00951,DB00347,2
DB00177,DB06738,2
DB00642,DB00924,2
DB01005,DB09039,2
DB00877,DB14018,2
DB00426,DB00540,2
DB00969,DB00363,2
DB08828,DB00285,2
DB00705,DB09080,2
DB00446,DB00946,2
DB00343,DB09048,2
DB00685,DB13952,2
DB00726,DB00966,2
DB00604,DB04574,2
DB00373,DB13762,2
DB00976,DB09297,2
DB12532,DB00773,2
DB08502,DB09068,2
DB01393,DB13953,2
DB04818,DB00675,2
DB13679,DB00216,2
DB14019,DB00208,2
DB08816,DB03783,2
DB00446,DB12245,2
DB01429,DB03783,2
DB00495,DB04557,2
DB00575,DB09297,2
DB05812,DB00531,2
DB00614,DB00484,2
DB06730,DB13762,2
DB09288,DB14011,2
DB00784,DB08875,2
DB09065,DB15102,2
DB13261,DB13592,2
DB00715,DB00471,2
DB09238,DB00956,2
DB06370,DB00426,2
DB06267,DB06605,2
DB00604,DB01159,2
DB09063,DB00177,2
DB00481,DB08931,2
DB06616,DB04725,2
DB00215,DB11273,2
DB00699,DB12161,2
DB11994,DB00261,2
DB01394,DB00918,2
DB01211,DB12926,2
DB01075,DB14055,2
DB00715,DB06217,2
DB08882,DB11581,2
DB13174,DB01012,2
DB00717,DB09063,2
DB12332,DB00465,2
DB01110,DB01238,2
DB00173,DB06817,2
DB11581,DB00264,2
DB06608,DB11785,2
DB08873,DB09034,2
DB00333,DB08807,2
DB11994,DB01283,2
DB00752,DB00262,2
DB04557,DB06204,2
DB01587,DB01098,2
