drug_A,drug_B,DDI
DB14646,DB00199,3
DB00570,DB00823,3
DB00834,DB04896,3
DB13944,DB00425,3
DB01174,DB08865,3
DB15213,DB01580,3
DB01201,DB13310,3
DB00794,DB00836,3
DB01115,DB09079,3
DB00241,DB14126,3
DB00599,DB00393,3
DB00769,DB00564,3
DB14652,DB01115,3
DB13955,DB00342,3
DB00428,DB00625,3
DB06708,DB06218,3
DB13943,DB01068,3
DB01095,DB00836,3
DB00776,DB00294,3
DB00997,DB00625,3
DB01351,DB08827,3
DB01201,DB01028,3
DB00776,DB11730,3
DB00220,DB11799,3
DB00531,DB00957,3
DB00615,DB08883,3
DB13867,DB00476,3
DB01115,DB06717,3
DB06413,DB06267,3
DB00474,DB09570,3
DB00745,DB12825,3
DB01032,DB04839,3
DB00701,DB00294,3
DB01083,DB00381,3
DB01483,DB00351,3
DB01220,DB00207,3
DB00485,DB08910,3
DB00769,DB13874,3
DB01609,DB08867,3
DB00599,DB06176,3
DB01220,DB00255,3
DB00957,DB00906,3
DB00398,DB06717,3
DB06413,DB11712,3
DB00394,DB01118,3
DB15566,DB14126,3
DB08883,DB12025,3
DB00829,DB13866,3
DB01201,DB06713,3
DB13943,DB09289,3
DB00485,DB12952,3
DB06413,DB06210,3
DB00615,DB01261,3
DB08899,DB14583,3
DB08883,DB00877,3
DB05676,DB02134,3
DB00564,DB01259,3
DB01609,DB14126,3
DB05676,DB00398,3
DB00599,DB09234,3
DB08971,DB08865,3
DB13955,DB09073,3
DB01320,DB09570,3
DB13874,DB01238,3
DB00637,DB01138,3
DB01201,DB00637,3
DB01351,DB13347,3
DB08899,DB09034,3
DB13874,DB01227,3
DB00701,DB06717,3
DB13952,DB13866,3
DB09074,DB01037,3
DB01138,DB13685,3
DB00396,DB00962,3
DB05239,DB09078,3
DB11633,DB13685,3
DB06201,DB11963,3
DB04953,DB13310,3
DB01083,DB09071,3
DB01032,DB01656,3
DB00398,DB13953,3
DB08912,DB01120,3
DB00334,DB00564,3
DB00834,DB13981,3
DB00443,DB00637,3
DB14669,DB00199,3
DB00163,DB00247,3
DB01181,DB13685,3
DB13955,DB09030,3
DB12015,DB01396,3
DB00997,DB11750,3
DB00957,DB11619,3
DB01174,DB00977,3
DB00977,DB00921,3
DB01355,DB01074,3
DB13003,DB12015,3
DB00454,DB01032,3
DB13943,DB01098,3
DB06413,DB01023,3
DB06713,DB00593,3
DB11921,DB00962,3
DB00599,DB00266,3
DB01045,DB14679,3
DB09001,DB00398,3
DB11581,DB00477,3
DB11487,DB11986,3
DB01333,DB12015,3
DB00745,DB04356,3
DB00962,DB05830,3
DB00559,DB00532,3
DB00794,DB08910,3
DB00898,DB04868,3
DB01045,DB00335,3
DB14545,DB00799,3
DB00745,DB00309,3
DB08899,DB15091,3
DB01333,DB13685,3
DB00485,DB00425,3
DB00398,DB13208,3
DB01645,DB00247,3
DB00625,DB09570,3
DB14568,DB06708,3
DB00776,DB06287,3
DB11737,DB00755,3
DB00394,DB06697,3
DB00620,DB04946,3
DB14545,DB00836,3
DB00776,DB01128,3
DB01220,DB00956,3
DB00273,DB09570,3
DB01045,DB00315,3
DB14539,DB00613,3
DB13943,DB08736,3
DB01080,DB13981,3
DB00439,DB13044,3
DB00170,DB01623,3
DB01220,DB00412,3
DB04868,DB00349,3
DB14659,DB08899,3
DB00625,DB13981,3
DB00696,DB01351,3
DB09074,DB00624,3
DB14545,DB01218,3
DB00468,DB08883,3
DB00648,DB00444,3
DB01032,DB01039,3
DB06708,DB06616,3
DB00136,DB00957,3
DB11750,DB00637,3
DB01174,DB09201,3
DB00957,DB11730,3
DB01032,DB09054,3
DB11363,DB13943,3
DB11823,DB14583,3
DB11963,DB14575,3
DB00615,DB13954,3
DB00794,DB13981,3
DB00252,DB13310,3
DB05676,DB01036,3
DB09074,DB14512,3
DB00495,DB13954,3
DB00794,DB00603,3
DB00532,DB01357,3
DB06603,DB08906,3
DB06616,DB00439,3
DB08971,DB12952,3
DB00564,DB00704,3
DB01030,DB04896,3
DB04868,DB01156,3
DB00418,DB00299,3
DB11633,DB00637,3
DB00394,DB08496,3
DB13003,DB01218,3
DB00312,DB01028,3
DB00448,DB11581,3
DB00197,DB09401,3
DB00555,DB00712,3
DB00636,DB00398,3
DB00636,DB05239,3
DB00977,DB01048,3
DB00474,DB05239,3
DB00701,DB14678,3
DB00197,DB12825,3
DB13874,DB01181,3
DB08496,DB00682,3
DB11995,DB00502,3
DB01138,DB05239,3
DB01380,DB14185,3
DB08899,DB00426,3
DB05676,DB04841,3
DB01045,DB04868,3
DB00400,DB00502,3
DB00564,DB00540,3
DB06413,DB00938,3
DB00997,DB01221,3
DB00312,DB13451,3
DB00794,DB00957,3
DB11901,DB04896,3
DB00570,DB09095,3
DB01201,DB01261,3
DB08883,DB12371,3
DB00764,DB00862,3
DB00603,DB00426,3
DB00555,DB01076,3
DB00745,DB01136,3
DB00477,DB08905,3
DB00776,DB09054,3
DB01174,DB12515,3
DB00243,DB01032,3
DB11487,DB00333,3
DB00637,DB13952,3
DB05928,DB00477,3
DB08906,DB11817,3
DB06470,DB13981,3
DB08906,DB11641,3
DB00776,DB11689,3
DB01032,DB00972,3
DB00541,DB13943,3
DB06595,DB13953,3
DB05109,DB13867,3
DB08912,DB01251,3
DB00454,DB09299,3
DB11703,DB13943,3
DB11753,DB11652,3
DB06527,DB06804,3
DB00834,DB12952,3
DB13955,DB09048,3
DB01030,DB00696,3
DB12130,DB01074,3
DB00745,DB09065,3
DB00591,DB09570,3
DB06595,DB01174,3
DB01320,DB12515,3
DB00428,DB06479,3
DB13954,DB01590,3
DB00220,DB00947,3
DB11487,DB01118,3
DB06595,DB01483,3
DB11823,DB01357,3
DB09061,DB05830,3
DB00439,DB08877,3
DB01181,DB08910,3
DB00603,DB01008,3
DB14539,DB05229,3
DB00620,DB00997,3
DB01333,DB01411,3
DB00564,DB01024,3
DB00444,DB09095,3
DB00170,DB11919,3
DB01222,DB12952,3
DB13003,DB14126,3
DB01220,DB05229,3
DB01220,DB06697,3
DB11642,DB01303,3
DB00398,DB13956,3
DB13208,DB14185,3
DB00394,DB01232,3
DB11487,DB09030,3
DB00443,DB09061,3
DB14681,DB01054,3
DB11400,DB00957,3
DB01222,DB01411,3
DB13003,DB00381,3
DB14539,DB08918,3
DB08906,DB00342,3
DB00394,DB04856,3
DB00603,DB01418,3
DB00241,DB12952,3
DB01201,DB01218,3
DB01013,DB00696,3
DB00206,DB00444,3
DB13954,DB14678,3
DB01045,DB00599,3
DB05109,DB13208,3
DB00745,DB11712,3
DB00448,DB00091,3
DB00745,DB00834,3
DB13455,DB13981,3
DB01154,DB08865,3
DB00400,DB00359,3
DB01041,DB08865,3
DB00448,DB09389,3
DB06413,DB08736,3
DB00136,DB00682,3
DB00136,DB09071,3
DB00857,DB14126,3
DB11487,DB15444,3
DB00701,DB00207,3
DB08906,DB00675,3
DB00564,DB00451,3
DB00564,DB01136,3
DB00776,DB11619,3
DB09118,DB00977,3
DB01248,DB08906,3
DB00776,DB15444,3
DB00394,DB06267,3
DB01032,DB08860,3
DB00312,DB08827,3
DB00448,DB00191,3
DB09074,DB04930,3
DB13874,DB09401,3
DB01083,DB00247,3
DB01032,DB01184,3
DB00860,DB11986,3
DB01045,DB11823,3
DB00448,DB15035,3
DB04839,DB00788,3
DB00428,DB00575,3
DB13208,DB09570,3
DB00564,DB00956,3
DB00625,DB13310,3
DB13955,DB04845,3
DB00745,DB01320,3
DB00625,DB01016,3
DB00682,DB08901,3
DB08899,DB00482,3
DB01204,DB01028,3
DB00599,DB01396,3
DB09095,DB12015,3
DB00454,DB13866,3
DB00333,DB05239,3
DB00448,DB00294,3
DB11487,DB00590,3
DB00962,DB06804,3
DB11750,DB01115,3
DB08883,DB00872,3
DB00241,DB09299,3
DB12015,DB06626,3
DB11995,DB04665,3
DB05109,DB13952,3
DB00485,DB08865,3
DB11549,DB13954,3
DB09383,DB09299,3
DB13954,DB08918,3
DB11487,DB09143,3
DB00694,DB06789,3
DB00448,DB01268,3
DB06595,DB11619,3
DB09073,DB00477,3
DB06595,DB09079,3
DB00170,DB00499,3
DB06414,DB05109,3
DB04839,DB00476,3
DB09117,DB11636,3
DB00418,DB04838,3
DB01115,DB06626,3
DB00347,DB13685,3
DB00448,DB01418,3
DB00769,DB00570,3
DB09095,DB00439,3
DB00532,DB06730,3
DB01041,DB13943,3
DB00599,DB13953,3
DB13003,DB00673,3
DB14539,DB06605,3
DB06413,DB00773,3
DB00776,DB00309,3
DB13874,DB14055,3
DB00448,DB11742,3
DB00307,DB00682,3
DB09119,DB13866,3
DB01121,DB08867,3
DB01645,DB13981,3
DB08899,DB01098,3
DB11487,DB09034,3
DB00307,DB09570,3
DB00241,DB00568,3
DB00197,DB00563,3
DB00776,DB09371,3
DB01215,DB06713,3
DB00170,DB00425,3
DB00636,DB00381,3
DB00564,DB01045,3
DB01201,DB04868,3
DB05676,DB01120,3
DB14669,DB00381,3
DB01115,DB12001,3
DB01115,DB14583,3
DB13954,DB00540,3
DB00418,DB12015,3
DB00615,DB12515,3
DB00745,DB13592,3
DB13953,DB00532,3
DB01220,DB01223,3
DB00418,DB13866,3
DB00696,DB09001,3
DB04905,DB05109,3
DB11823,DB00872,3
DB14631,DB09231,3
DB00860,DB00540,3
DB00454,DB00682,3
DB14633,DB12952,3
DB14631,DB14185,3
DB00357,DB05239,3
DB11487,DB08820,3
DB00444,DB13867,3
DB05676,DB00532,3
DB06708,DB01396,3
DB00636,DB08896,3
DB06717,DB08867,3
DB00163,DB06713,3
DB00394,DB15035,3
DB01174,DB04871,3
DB09117,DB13857,3
DB09383,DB09570,3
DB00607,DB09071,3
DB00701,DB13563,3
DB00396,DB01595,3
DB01011,DB00444,3
DB00238,DB00714,3
DB00514,DB08899,3
DB04841,DB14583,3
DB11750,DB00714,3
DB06413,DB06789,3
DB14652,DB00696,3
DB04817,DB13132,3
DB01115,DB00518,3
DB06710,DB09074,3
DB00599,DB00367,3
DB13874,DB01483,3
DB08899,DB11817,3
DB14681,DB00802,3
DB06414,DB00637,3
DB00637,DB13946,3
DB08906,DB09048,3
DB01032,DB06738,3
DB00485,DB00564,3
DB00694,DB12301,3
DB11901,DB13981,3
DB00394,DB01229,3
DB00463,DB13866,3
DB00564,DB00365,3
DB00474,DB04665,3
DB08906,DB00208,3
DB06739,DB14185,3
DB00564,DB08736,3
DB00220,DB01609,3
DB11487,DB12130,3
DB13943,DB01396,3
DB06595,DB13857,3
DB06595,DB00835,3
DB00860,DB00186,3
DB00620,DB00564,3
DB13953,DB00476,3
DB14539,DB06201,3
DB00849,DB01411,3
DB00400,DB12015,3
DB00316,DB12952,3
DB00607,DB00637,3
DB11737,DB00444,3
DB01234,DB09071,3
DB00338,DB09074,3
DB00694,DB00367,3
DB11487,DB00191,3
DB00309,DB14539,3
DB14681,DB00997,3
DB08899,DB12474,3
DB00697,DB06713,3
DB00570,DB01181,3
DB00351,DB00906,3
DB00641,DB13132,3
DB00741,DB08827,3
DB00439,DB08736,3
DB11642,DB09290,3
DB00745,DB09289,3
DB01229,DB00351,3
DB00349,DB04896,3
DB06554,DB01357,3
DB00342,DB08883,3
DB00428,DB00321,3
DB00776,DB11737,3
DB14631,DB13132,3
DB00197,DB01431,3
DB01045,DB00570,3
DB00625,DB08910,3
DB00237,DB04665,3
DB00754,DB04896,3
DB11487,DB00872,3
DB00448,DB00207,3
DB12267,DB08867,3
DB00860,DB09330,3
DB00396,DB06713,3
DB01115,DB11273,3
DB00400,DB09071,3
DB09280,DB05830,3
DB11943,DB00755,3
DB14644,DB00997,3
DB00373,DB08899,3
DB01032,DB01029,3
DB11273,DB00564,3
DB01220,DB00726,3
DB00857,DB00682,3
DB14669,DB00714,3
DB06119,DB09080,3
DB14659,DB00564,3
DB01384,DB01054,3
DB00468,DB09074,3
DB14644,DB08883,3
DB00400,DB01623,3
DB01032,DB00908,3
DB08899,DB11641,3
DB13396,DB13685,3
DB00316,DB12515,3
DB00682,DB08877,3
DB05541,DB13981,3
DB00363,DB00682,3
DB06413,DB00822,3
DB14669,DB14185,3
DB06732,DB06235,3
DB11921,DB05239,3
DB09330,DB04896,3
DB00860,DB01227,3
DB11817,DB00564,3
DB01181,DB01261,3
DB00617,DB13981,3
DB06458,DB00294,3
DB08899,DB09054,3
DB09078,DB13866,3
DB00388,DB00788,3
DB11487,DB00401,3
DB00400,DB05239,3
DB06413,DB13946,3
DB00745,DB00921,3
DB13799,DB00957,3
DB06413,DB13345,3
DB13208,DB09237,3
DB13455,DB00351,3
DB06717,DB00351,3
DB13955,DB00309,3
DB01220,DB00495,3
DB00812,DB15035,3
DB08970,DB01411,3
DB00701,DB06176,3
DB14633,DB00398,3
DB00394,DB08873,3
DB01220,DB00586,3
DB05676,DB00755,3
DB00983,DB12070,3
DB01032,DB01418,3
DB11549,DB08867,3
DB05676,DB00957,3
DB14540,DB00799,3
DB04920,DB13866,3
DB00307,DB00476,3
DB00394,DB00321,3
DB00957,DB14678,3
DB14669,DB00439,3
DB00564,DB13136,3
DB04905,DB00247,3
DB08906,DB00567,3
DB11560,DB00957,3
DB00439,DB00248,3
DB01220,DB00575,3
DB00163,DB00570,3
DB00625,DB00499,3
DB09001,DB13685,3
DB00599,DB01656,3
DB01380,DB12015,3
DB00607,DB01182,3
DB05676,DB11951,3
DB00564,DB01405,3
DB00398,DB00559,3
DB08909,DB08865,3
DB00957,DB15035,3
DB00388,DB13954,3
DB00163,DB14185,3
DB00636,DB09071,3
DB06458,DB13956,3
DB00454,DB11919,3
DB11487,DB01128,3
DB09118,DB00957,3
DB02207,DB06804,3
DB00694,DB00972,3
DB00570,DB06212,3
DB00675,DB00381,3
DB01268,DB13955,3
DB00997,DB11921,3
DB08899,DB11581,3
DB00812,DB01396,3
DB14631,DB12515,3
DB00745,DB00426,3
DB05676,DB00499,3
DB01220,DB01624,3
DB00794,DB13310,3
DB06595,DB06218,3
DB00273,DB08896,3
DB00615,DB01016,3
DB11823,DB11817,3
DB00549,DB11487,3
DB00794,DB00788,3
DB14659,DB00502,3
DB01138,DB09299,3
DB06413,DB00356,3
DB00312,DB01411,3
DB08899,DB00715,3
DB01032,DB12371,3
DB08912,DB01036,3
DB14669,DB11951,3
DB00544,DB14539,3
DB00819,DB13954,3
DB00394,DB12371,3
DB00776,DB06772,3
DB00764,DB04957,3
DB00812,DB14678,3
DB01234,DB09128,3
DB00860,DB06603,3
DB04868,DB13867,3
DB14631,DB00444,3
DB09119,DB01411,3
DB11487,DB00916,3
DB00701,DB05830,3
DB08910,DB13944,3
DB01234,DB06209,3
DB00599,DB01072,3
DB00599,DB09288,3
DB02207,DB13953,3
DB13953,DB00997,3
DB01609,DB12015,3
DB00812,DB15444,3
DB01234,DB01074,3
DB13956,DB00425,3
DB01154,DB13496,3
DB00170,DB13634,3
DB06708,DB09389,3
DB13954,DB00877,3
DB00439,DB08735,3
DB01045,DB09290,3
DB01115,DB06730,3
DB15203,DB13685,3
DB00398,DB13952,3
DB00316,DB06713,3
DB04839,DB06235,3
DB11750,DB00381,3
DB00812,DB11581,3
DB00564,DB08735,3
DB01483,DB00568,3
DB01420,DB00439,3
DB13943,DB00433,3
DB13943,DB13944,3
DB00635,DB04841,3
DB09280,DB00264,3
DB00477,DB00207,3
DB00997,DB08970,3
DB00745,DB06403,3
DB00197,DB13857,3
DB06595,DB09289,3
DB08910,DB13003,3
DB08329,DB00603,3
DB00776,DB13345,3
DB09280,DB00990,3
DB00857,DB13866,3
DB00448,DB09063,3
DB00745,DB00264,3
DB06636,DB06713,3
DB06442,DB00696,3
DB14512,DB12952,3
DB09117,DB00717,3
DB06413,DB11967,3
DB15203,DB08867,3
DB01220,DB01590,3
DB06413,DB09389,3
DB06554,DB04574,3
DB14646,DB04946,3
DB12267,DB05239,3
DB00599,DB03410,3
DB01220,DB00246,3
DB14568,DB00682,3
DB00962,DB13944,3
DB14669,DB01411,3
DB06413,DB00820,3
DB00694,DB06403,3
DB00653,DB13866,3
DB01013,DB01218,3
DB06595,DB13384,3
DB00357,DB08910,3
DB13955,DB09371,3
DB14681,DB00570,3
DB06739,DB00477,3
DB00477,DB11619,3
DB01380,DB01054,3
DB04817,DB00755,3
DB00603,DB01181,3
DB00794,DB04889,3
DB06458,DB00304,3
DB14659,DB12015,3
DB06595,DB00898,3
DB00812,DB01418,3
DB00197,DB06710,3
DB00474,DB06713,3
DB00294,DB00555,3
DB00555,DB00451,3
DB00599,DB00567,3
DB14633,DB08896,3
DB00428,DB06728,3
DB00591,DB12015,3
DB04839,DB00280,3
DB00776,DB04574,3
DB00485,DB13981,3
DB13396,DB13866,3
DB08905,DB09570,3
DB00607,DB12515,3
DB00197,DB01624,3
DB00301,DB00425,3
DB00444,DB01221,3
DB04817,DB00444,3
DB00776,DB00204,3
DB13799,DB13310,3
DB01222,DB04957,3
DB00444,DB01047,3
DB01011,DB08827,3
DB01129,DB05708,3
DB00564,DB00764,3
DB11750,DB09237,3
DB01645,DB00957,3
DB09383,DB00714,3
DB00957,DB00518,3
DB00220,DB04953,3
DB06554,DB12474,3
DB00394,DB13952,3
DB08906,DB09073,3
DB00837,DB13981,3
DB01032,DB00641,3
DB00444,DB01030,3
DB01220,DB13530,3
DB11487,DB06605,3
DB00745,DB09030,3
DB00439,DB12474,3
DB00531,DB01115,3
DB14631,DB01028,3
DB01201,DB06770,3
DB00418,DB00682,3
DB05109,DB13956,3
DB00428,DB00675,3
DB00696,DB01154,3
DB09383,DB01218,3
DB00448,DB11986,3
DB08899,DB00956,3
DB08899,DB00191,3
DB01333,DB13874,3
DB14631,DB08899,3
DB06212,DB13954,3
DB14539,DB00243,3
DB00615,DB00997,3
DB08970,DB08899,3
DB00564,DB00969,3
DB00745,DB06201,3
DB06717,DB11963,3
DB13843,DB00247,3
DB00448,DB01656,3
DB00776,DB11636,3
DB00388,DB04871,3
DB00694,DB00700,3
DB01333,DB08865,3
DB00428,DB06210,3
DB00136,DB13981,3
DB01483,DB12952,3
DB00564,DB01238,3
DB06413,DB00544,3
DB00338,DB04871,3
DB00776,DB00563,3
DB14669,DB00247,3
DB00776,DB09297,3
DB00227,DB14539,3
DB01483,DB14185,3
DB13843,DB00439,3
DB09280,DB13411,3
DB06413,DB00872,3
DB01041,DB09231,3
DB00316,DB13685,3
DB00237,DB00836,3
DB01220,DB00622,3
DB08912,DB04665,3
DB00625,DB13943,3
DB06595,DB00897,3
DB06458,DB04839,3
DB00764,DB00637,3
DB00957,DB11636,3
DB00599,DB09143,3
DB00555,DB01024,3
DB06595,DB00207,3
DB08896,DB06201,3
DB00603,DB12001,3
DB11995,DB01120,3
DB01483,DB13981,3
DB00599,DB08496,3
DB14669,DB08865,3
DB09073,DB14539,3
DB12978,DB00197,3
DB00957,DB01357,3
DB00764,DB08827,3
DB00197,DB00835,3
DB08865,DB00316,3
DB14633,DB00564,3
DB08899,DB00864,3
DB06413,DB00497,3
DB00333,DB13981,3
DB11901,DB00637,3
DB00188,DB00860,3
DB14512,DB06595,3
DB00400,DB00714,3
DB00357,DB13310,3
DB00599,DB01254,3
DB00570,DB09389,3
DB00620,DB05239,3
DB00962,DB09123,3
DB00418,DB13981,3
DB00398,DB00591,3
DB12131,DB13866,3
DB06595,DB00567,3
DB14681,DB01115,3
DB00957,DB12978,3
DB00555,DB11507,3
DB01384,DB00425,3
DB01220,DB01359,3
DB00444,DB00454,3
DB01032,DB01227,3
DB00316,DB00957,3
DB00957,DB00320,3
DB08899,DB00243,3
DB06413,DB12025,3
DB00860,DB12825,3
DB06413,DB15035,3
DB00197,DB01227,3
DB00849,DB05109,3
DB08971,DB08883,3
DB06717,DB04896,3
DB11823,DB09079,3
DB00860,DB00320,3
DB01595,DB12025,3
DB14681,DB00564,3
DB00206,DB01218,3
DB00636,DB06595,3
DB13955,DB00773,3
DB06527,DB11619,3
DB00745,DB01628,3
DB00603,DB00909,3
DB09119,DB05109,3
DB00312,DB00603,3
DB00599,DB09240,3
DB08909,DB13310,3
DB06413,DB06148,3
DB00398,DB00342,3
DB14631,DB00381,3
DB00575,DB00682,3
DB14631,DB04871,3
DB14652,DB00673,3
DB00591,DB09071,3
DB08971,DB05239,3
DB01220,DB00321,3
DB13843,DB00962,3
DB04868,DB01132,3
DB06595,DB15035,3
DB00570,DB13208,3
DB00957,DB01202,3
DB13943,DB06730,3
DB00745,DB01002,3
DB01351,DB00568,3
DB00238,DB01435,3
DB06595,DB06710,3
DB09074,DB00349,3
DB00357,DB00425,3
DB11943,DB08883,3
DB05239,DB01045,3
DB11549,DB13981,3
DB06708,DB06730,3
DB00531,DB14185,3
DB06413,DB11828,3
DB00439,DB01008,3
DB00745,DB00563,3
DB08970,DB00439,3
DB00394,DB01267,3
DB01121,DB00351,3
DB00559,DB00796,3
DB13944,DB00682,3
DB00541,DB00439,3
DB00764,DB01054,3
DB06595,DB14568,3
DB08899,DB11986,3
DB00745,DB09123,3
DB00599,DB09229,3
DB06595,DB00204,3
DB00620,DB04957,3
DB00957,DB06218,3
DB00477,DB11828,3
DB14539,DB01418,3
DB01174,DB01054,3
DB00448,DB00426,3
DB00363,DB08896,3
DB00448,DB12147,3
DB00439,DB01357,3
DB01645,DB04896,3
DB00564,DB09123,3
DB00477,DB14678,3
DB04817,DB12015,3
DB00794,DB05708,3
DB14568,DB13866,3
DB06413,DB04856,3
DB00304,DB00555,3
DB00607,DB01482,3
DB00273,DB11963,3
DB11487,DB01100,3
DB06413,DB00367,3
DB00957,DB01268,3
DB11487,DB00829,3
DB01045,DB00477,3
DB01222,DB05109,3
DB00773,DB05109,3
DB01220,DB01320,3
DB14659,DB00570,3
DB00696,DB00849,3
DB06458,DB06804,3
DB01511,DB13685,3
DB01220,DB00563,3
DB11487,DB14055,3
DB12015,DB01559,3
DB01352,DB00570,3
DB00599,DB11619,3
DB00701,DB11817,3
DB00394,DB00531,3
DB05928,DB00568,3
DB00812,DB00304,3
DB00776,DB00823,3
DB00477,DB06626,3
DB11921,DB14126,3
DB00591,DB00425,3
DB01045,DB06119,3
DB13437,DB13866,3
DB06414,DB08867,3
DB00607,DB01435,3
DB06413,DB00540,3
DB09117,DB12474,3
DB00636,DB08868,3
DB00745,DB09273,3
DB08883,DB01223,3
DB08881,DB08883,3
DB01229,DB13310,3
DB00636,DB14185,3
DB06414,DB00570,3
DB00474,DB04896,3
DB00252,DB09237,3
DB00794,DB06235,3
DB00477,DB01590,3
DB00740,DB08867,3
DB08899,DB01254,3
DB01352,DB12515,3
DB00301,DB08883,3
DB01220,DB12474,3
DB08883,DB12978,3
DB01083,DB04896,3
DB05541,DB13310,3
DB00197,DB00243,3
DB08883,DB13563,3
DB00220,DB00350,3
DB00754,DB08896,3
DB00197,DB12457,3
DB08912,DB13981,3
DB00776,DB00717,3
DB00599,DB01248,3
DB06595,DB09256,3
DB00428,DB01367,3
DB09280,DB01256,3
DB00615,DB04896,3
DB00776,DB00624,3
DB14681,DB08827,3
DB00607,DB00977,3
DB01355,DB13310,3
DB00357,DB00476,3
DB11823,DB00567,3
DB00872,DB13954,3
DB00949,DB00977,3
DB00962,DB09095,3
DB01181,DB00682,3
DB00682,DB01242,3
DB00307,DB00398,3
DB00564,DB06684,3
DB01201,DB00379,3
DB05676,DB06712,3
DB00170,DB04841,3
DB00745,DB01103,3
DB00316,DB13310,3
DB01011,DB13685,3
DB11487,DB01232,3
DB01154,DB00682,3
DB00694,DB14542,3
DB06413,DB11986,3
DB00648,DB13981,3
DB01181,DB13310,3
DB04165,DB00603,3
DB00603,DB09401,3
DB14575,DB12515,3
DB00197,DB11817,3
DB01222,DB09570,3
DB01609,DB13310,3
DB11823,DB04839,3
DB11400,DB13954,3
DB00599,DB11703,3
DB11823,DB11742,3
DB06413,DB05521,3
DB06717,DB06713,3
DB13874,DB00474,3
DB08970,DB05239,3
DB14539,DB13952,3
DB00745,DB15444,3
DB00454,DB13874,3
DB00959,DB04896,3
DB09280,DB01068,3
DB00531,DB08910,3
DB13952,DB13954,3
DB01032,DB11619,3
DB14540,DB12952,3
DB13952,DB12515,3
DB06413,DB00567,3
DB14539,DB06210,3
DB01013,DB08827,3
DB09074,DB00753,3
DB12338,DB08867,3
DB06413,DB00717,3
DB00745,DB04572,3
DB00741,DB09167,3
DB11823,DB01418,3
DB00957,DB11703,3
DB06732,DB00379,3
DB04920,DB04896,3
DB01645,DB00398,3
DB05676,DB09071,3
DB06413,DB00342,3
DB08912,DB13954,3
DB11753,DB00247,3
DB14631,DB09299,3
DB13954,DB08496,3
DB00849,DB06694,3
DB00428,DB01002,3
DB06595,DB01645,3
DB00812,DB12474,3
DB00439,DB13411,3
DB00241,DB00398,3
DB00197,DB01396,3
DB00443,DB00673,3
DB00338,DB01623,3
DB00400,DB00799,3
DB01380,DB08910,3
DB00694,DB00281,3
DB00591,DB00564,3
DB09383,DB00673,3
DB11487,DB00734,3
DB13943,DB06201,3
DB00474,DB11963,3
DB00443,DB00381,3
DB11487,DB12267,3
DB00648,DB06713,3
DB13952,DB13981,3
DB14644,DB00570,3
DB00443,DB11613,3
DB14646,DB01218,3
DB00448,DB11633,3
DB01220,DB01029,3
DB08906,DB09054,3
DB08899,DB13563,3
DB06595,DB00619,3
DB01115,DB11641,3
DB11943,DB14975,3
DB14539,DB11952,3
DB04841,DB09389,3
DB00636,DB14126,3
DB00635,DB00568,3
DB01115,DB00773,3
DB00338,DB13310,3
DB09280,DB00246,3
DB08899,DB11828,3
DB00238,DB11613,3
DB01609,DB08865,3
DB06413,DB01098,3
DB01483,DB08896,3
DB01115,DB15035,3
DB11586,DB12515,3
DB14646,DB08827,3
DB00396,DB00247,3
DB00193,DB01115,3
DB00977,DB01609,3
DB14539,DB00921,3
DB00468,DB00696,3
DB00607,DB00570,3
DB04911,DB09074,3
DB00776,DB14542,3
DB01032,DB08502,3
DB01220,DB11641,3
DB08883,DB06603,3
DB14652,DB08906,3
DB13955,DB15444,3
DB13003,DB00862,3
DB13955,DB00320,3
DB05676,DB00673,3
DB01174,DB13347,3
DB13799,DB13981,3
DB04905,DB13310,3
DB06414,DB00957,3
DB08909,DB00977,3
DB13943,DB01357,3
DB00625,DB00199,3
DB01351,DB14185,3
DB13874,DB08877,3
DB08905,DB05109,3
DB00603,DB00864,3
DB08883,DB15035,3
DB05676,DB00647,3
DB01115,DB08882,3
DB14681,DB01411,3
DB00454,DB05708,3
DB00418,DB09231,3
DB00220,DB09101,3
DB01220,DB12001,3
DB05015,DB00629,3
DB15566,DB00425,3
DB01248,DB11487,3
DB11859,DB00351,3
DB00615,DB00582,3
DB00625,DB00564,3
DB01352,DB13954,3
DB00197,DB06201,3
DB00418,DB00755,3
DB00776,DB06589,3
DB13944,DB06713,3
DB00787,DB00564,3
DB00474,DB09299,3
DB00653,DB00351,3
DB13952,DB00425,3
DB06413,DB01184,3
DB01333,DB14185,3
DB01215,DB13685,3
DB01220,DB09143,3
DB00628,DB13981,3
DB00745,DB13044,3
DB01011,DB00351,3
DB01032,DB09183,3
DB06413,DB05676,3
DB13208,DB09299,3
DB00648,DB09128,3
DB06413,DB01645,3
DB13396,DB13981,3
DB13943,DB00191,3
DB01351,DB00398,3
DB00398,DB08970,3
DB00977,DB00947,3
DB00468,DB00682,3
DB00448,DB00541,3
DB01032,DB12025,3
DB13943,DB09054,3
DB01220,DB00590,3
DB00570,DB12371,3
DB08971,DB00199,3
DB06148,DB09074,3
DB00273,DB01411,3
DB04839,DB00863,3
DB00776,DB01190,3
DB01115,DB06470,3
DB06413,DB01062,3
DB00764,DB00499,3
DB01013,DB13955,3
DB11753,DB12952,3
DB00351,DB01045,3
DB01220,DB09199,3
DB01220,DB05246,3
DB06708,DB13563,3
DB00829,DB13981,3
DB06708,DB06789,3
